Price,Date,Open,High,Low,Close,Volume
Ticker,,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
519,2017-02-09,226.15871120686904,227.47871011331546,225.89472023702734,227.20370483398438,9861688
520,2017-02-10,227.69870676134502,227.81970262474002,225.619719092755,226.6317138671875,12518554
521,2017-02-13,227.2587106094206,227.4787177774471,224.83873456135487,226.5657196044922,8565757
522,2017-02-14,227.69870462483783,231.6366874461676,226.576713621483,230.95468139648438,18244623
523,2017-02-15,231.6366858738331,232.64868063190065,229.95368469447885,231.28468322753906,15236663
524,2017-02-16,231.5596877204105,235.2776633412839,231.5596877204105,234.84866333007812,19655195
525,2017-02-17,234.6286814191787,237.20266691655598,232.8576831759712,236.60865783691406,14847356
526,2017-02-20,235.51966175947337,237.34565809350931,234.6286775262867,236.58665466308594,11650581
527,2017-02-21,236.5426585316684,240.00764293991185,236.06966000736705,239.40264892578125,14186476
528,2017-02-22,240.45866749400182,266.5615126391101,240.2386603020784,265.6485290527344,127323130
529,2017-02-23,266.99048064356555,268.83847621646726,259.45551792586633,260.2035217285156,62249698
530,2017-02-27,261.90849876826445,276.49441089022463,261.8755145831481,272.55645751953125,83422197
531,2017-02-28,271.03844730220504,274.5584443024559,270.2684442869638,272.36944580078125,36111716
532,2017-03-01,272.8204883736957,273.76648551487733,270.59850533446524,271.5885009765625,24385665
533,2017-03-02,272.3365033317055,276.0324952724234,269.94954035578235,272.0835266113281,18063590
534,2017-03-03,273.1394647324896,283.3143960755556,273.1394647324896,276.8794250488281,84305639
535,2017-03-06,279.1784370082747,288.63837867665063,278.3534504627957,287.1753845214844,66724743
536,2017-03-07,290.1453246242178,291.93830723464737,285.1513489130846,287.08734130859375,42071555
537,2017-03-08,287.6923417242023,287.6923417242023,282.94038698436543,284.0623779296875,43336972
538,2017-03-09,283.798393610136,285.5583627464553,281.9283988670234,283.0833740234375,31094457
539,2017-03-10,283.85338933578737,285.118390153782,277.46241687326744,281.9613952636719,24785585
540,2017-03-14,290.1233872851883,290.17840009780076,282.7534326849032,283.68841552734375,27765035
541,2017-03-15,284.0293579929697,289.58432916416035,283.8863775793802,287.08734130859375,24107889
542,2017-03-16,288.19836475809143,288.28636174763045,284.5903707010232,285.48138427734375,15924023
543,2017-03-17,287.7583179995359,290.3873011943758,285.56934907427967,286.15234375,22727289
544,2017-03-20,287.3183713744391,287.3733841797734,281.23541780479076,281.7744140625,12869337
545,2017-03-21,282.0824338686936,282.45642112211283,277.0444587151566,278.0344543457031,22596181
546,2017-03-22,275.4384150071709,278.49639845885247,274.2394413582755,277.1324157714844,20291685
547,2017-03-23,277.89142301477676,281.05940291290995,276.75844703140416,280.1244201660156,11807911
548,2017-03-24,280.30039584157475,284.238378551343,279.05739432542794,283.0833740234375,16282523
549,2017-03-27,279.64038430369396,281.32340010392375,274.38241748821184,275.24041748046875,32452615
550,2017-03-28,276.75842722170995,278.0784114085775,273.2604294749978,274.0634460449219,21707345
551,2017-03-29,275.3724493865668,277.1984458460531,271.33548428540564,276.4614562988281,18924345
552,2017-03-30,276.09842732404303,280.44341087132887,275.658442374618,279.5414123535156,27862325
553,2017-03-31,278.5184338661172,294.28135166793174,278.5184338661172,290.59637451171875,45390562
554,2017-04-03,295.23831970153276,303.708264634876,294.14931293497153,302.4212646484375,44886623
555,2017-04-05,306.9422493460274,311.95822456029936,303.62027490752223,311.2982177734375,40323877
556,2017-04-06,309.978216379204,318.75615048871987,308.4822382825097,316.4681701660156,50620850
557,2017-04-07,312.6842326885915,315.47819585547535,308.5592416233247,309.4502258300781,31875272
558,2017-04-10,310.19824033994394,313.47621643517203,303.0042805803993,303.8952941894531,30768410
559,2017-04-11,305.3252545626834,308.09724776670976,301.42028546567354,301.915283203125,32249647
560,2017-04-12,304.2142553305452,305.017271911794,297.2513026665458,297.8782958984375,27448279
561,2017-04-13,297.8782961607641,302.14626761372756,296.4153021612313,300.2543029785156,12713918
562,2017-04-17,300.29830179364524,307.01926275117427,300.29830179364524,306.20526123046875,11837502
563,2017-04-18,307.9872894026851,310.1982580293992,300.7383164235297,301.44232177734375,16016414
564,2017-04-19,301.178306360946,304.1593075102901,298.6593188290847,301.1343078613281,11572557
565,2017-04-20,303.3782882102299,305.09425889008793,300.100282840332,301.2992858886719,8393496
566,2017-04-21,303.7082370912596,312.61819552110086,303.2792371346865,308.5482177734375,30230907
567,2017-04-24,309.9892829949896,315.6982797402595,308.0423051573872,311.8262939453125,25512511
568,2017-04-25,321.19817437332136,322.90316009571393,313.7402239407821,315.2142028808594,36764315
569,2017-04-26,315.69821049482323,316.8091871505392,308.57024888903044,311.6172180175781,16763153
570,2017-04-27,311.73825926116876,313.311249628815,308.4822822803935,310.0882568359375,12571594
571,2017-04-28,310.1432541258004,312.4642188465961,306.0182629548713,306.9422607421875,11848658
572,2017-05-02,308.43824157707235,308.43824157707235,300.58430437592676,301.519287109375,18591411
573,2017-05-03,302.91623557988237,303.76322118682265,300.29826671684503,301.4202575683594,9500038
574,2017-05-04,302.49831986048343,303.5103147224136,297.88934485731744,298.7473449707031,14365934
575,2017-05-05,299.55031813421317,300.81531899478796,291.4983581184318,292.2133483886719,15598448
576,2017-05-08,292.59838474177445,294.6883723650301,290.03539852829005,290.7063903808594,16066733
577,2017-05-09,291.27835768890014,293.40132919298196,290.45334182589306,292.67535400390625,21106150
578,2017-05-10,293.65431094157856,299.9902701147255,292.74132753297056,299.0002746582031,22906024
579,2017-05-11,300.10028465422846,301.3432862051677,297.3613048898206,299.09930419921875,13783848
580,2017-05-12,299.2093071237273,300.07829211209855,295.68933930241377,297.0973205566406,7523427
581,2017-05-15,298.40634375601127,298.40634375601127,293.36836866503995,295.7003479003906,6738085
582,2017-05-16,296.12931159191504,302.9162702758889,295.0183055497552,298.3843078613281,12655992
583,2017-05-17,297.6583291200085,300.5073053113593,296.5033244833285,297.6803283691406,9844573
584,2017-05-18,294.8533414987693,296.99831227417224,291.3003600833292,292.0153503417969,9790379
585,2017-05-19,293.25832082441747,293.8523004679766,288.19834737368564,290.14532470703125,12813204
586,2017-05-22,291.8283679183915,293.39037343565684,289.3423938867671,291.3113708496094,8801430
587,2017-05-23,291.65234096636914,292.56535380965374,286.4383723669095,287.2193603515625,9223001
588,2017-05-24,287.64835560265743,289.01236769013826,284.92039017067975,285.49237060546875,14326531
589,2017-05-25,285.99841823445746,288.7263840056699,285.21740079413456,286.53741455078125,25922008
590,2017-05-26,286.86740591676505,295.76635237258296,285.99842083911335,294.2043762207031,21430443
591,2017-05-29,294.1383588747999,300.3973067478246,293.8303400178321,298.5163269042969,24022633
592,2017-05-30,298.29633958104483,300.23233226625615,296.6683363866416,299.0553283691406,9658309
593,2017-05-31,300.7382791417736,300.94728667136184,293.87430856460526,294.9523010253906,16423338
594,2017-06-01,293.1923590154493,294.7983335459587,291.05837314335895,292.2133483886719,9534069
595,2017-06-02,293.6983559098017,294.5123575244614,289.73837345707483,291.443359375,11495005
596,2017-06-05,291.7734064887367,295.0183695876936,289.4854255375913,292.45538330078125,10835031
597,2017-06-06,293.4673348540328,293.4673348540328,288.41837509481496,288.8143615722656,9591064
598,2017-06-07,288.46237129113575,295.2383454516932,287.97838782255695,294.5783386230469,11199223
599,2017-06-08,294.7983168427193,295.8543100945552,292.16933333688314,292.9723205566406,7903123
600,2017-06-09,295.9203134875983,297.6472985071251,292.81833141538056,293.8523254394531,13836547
601,2017-06-12,291.8393490898939,292.54335439238764,289.73834749208095,290.27734375,8432435
602,2017-06-13,290.5303620959697,291.938343389122,288.4183754704943,289.1553649902344,6025338
603,2017-06-14,289.49639331379905,299.1983272146935,289.49639331379905,298.6483459472656,52939271
604,2017-06-15,299.1983034888807,306.8982755942494,299.00031024830713,304.46728515625,28290813
605,2017-06-16,305.600299506608,307.07427860120174,301.2443012286326,305.5343017578125,32710880
606,2017-06-19,305.84227402983174,311.4742284673773,305.84227402983174,310.0332336425781,15236956
607,2017-06-20,309.97825097090436,312.8602406276011,309.63724793474273,310.7152404785156,10142474
608,2017-06-21,309.71421486667475,314.15817988479404,308.9331976045314,312.83819580078125,19992472
609,2017-06-22,314.4772385553485,317.9862215792612,314.09223701120357,315.1812438964844,22118609
610,2017-06-23,315.9182064275965,317.2381906293653,314.7302177088554,315.88519287109375,31143289
611,2017-06-27,315.0382276246502,317.45820371360367,313.4982214796845,316.17120361328125,32591540
612,2017-06-28,316.7871178672049,316.7871178672049,307.01919004634465,307.6681823730469,15567803
613,2017-06-29,307.99821556021226,310.19819882808315,305.82023153759036,306.3922119140625,12898245
614,2017-06-30,306.238265710202,306.32626270513776,302.50929024956963,303.5982971191406,7814271
615,2017-07-03,305.40218303537216,306.8321925628065,301.61822515279783,303.8291931152344,9195278
616,2017-07-04,305.79828891697315,313.96024538758616,305.5782964237479,312.8272399902344,18816782
617,2017-07-05,314.47726685295123,318.43724952449384,313.278263614524,317.3812561035156,27209010
618,2017-07-06,318.71219088942945,318.99821049328807,316.3582125415913,317.3592224121094,13590313
619,2017-07-07,317.4581714195136,329.5030965747271,316.79819402866025,328.0511169433594,35845310
620,2017-07-10,328.9201381643791,330.1961533371811,327.60015386549105,328.4251403808594,3504540
621,2017-07-11,330.21815156796225,330.9661260245132,327.13816863238935,328.7551574707031,20995547
622,2017-07-12,329.86612437356314,335.49810810731793,329.4481386603164,332.44012451171875,17104482
623,2017-07-13,334.5617135051344,338.1651130270283,333.98515655544094,337.52203369140625,23010262
624,2017-07-14,337.056421132266,340.60437099471847,336.06962787095523,340.1054382324219,20530867
625,2017-07-17,340.82607512917474,345.83757633697866,340.82607512917474,344.09686279296875,18749450
626,2017-07-18,342.99919896488194,344.10793502616366,335.0606535029013,337.0342102050781,19640167
627,2017-07-19,335.41544052083873,341.0478469647154,335.41544052083873,339.9280090332031,11790198
628,2017-07-20,341.4358751384227,343.7087973642189,337.8768238308256,339.0299377441406,13626050
629,2017-07-21,343.7087889348813,352.95566690868634,342.58898064986306,351.469970703125,97142371
630,2017-07-24,354.796228297483,360.3177350564565,351.4700197632216,358.1778869628906,43429394
631,2017-07-25,360.2733795022522,360.32882963227627,354.26401236774916,355.2729797363281,20063064
632,2017-07-26,355.7275377683266,361.42643703982145,355.0401101530573,359.8409423828125,21954323
633,2017-07-27,361.00517713285757,361.78127176498015,352.2128820151695,353.6431579589844,18409364
634,2017-07-28,352.8558889688312,356.1156044475086,349.9177427775687,353.56549072265625,14331863
635,2017-07-31,355.22860191960524,358.9650463019189,353.90919682661286,358.166748046875,16567422
636,2017-08-01,359.84099345034554,359.84099345034554,352.91138460824004,355.59454345703125,12311920
637,2017-08-02,357.01368871608435,362.7125883361989,356.59235062741084,361.271240234375,20786240
638,2017-08-03,360.7501429664913,369.18765157272617,358.57701888803575,365.90576171875,19707381
639,2017-08-04,368.7663315031887,368.7663315031887,358.14462603599895,359.70794677734375,18579866
640,2017-08-07,361.80344313429646,361.80344313429646,357.5791673371341,358.42181396484375,9537088
641,2017-08-08,358.7877013691978,359.4640272019968,351.8691649062535,355.3616943359375,10961296
642,2017-08-09,355.1287908856531,359.2311230556049,351.46997088825105,354.5300598144531,10436651
643,2017-08-10,353.25504462604636,356.27081500287875,349.9066623122402,351.3258361816406,10188164
644,2017-08-11,343.9195025918442,350.3612505458427,339.9391128109944,342.8772888183594,16996281
645,2017-08-14,346.1480118050747,351.359080139807,346.1480118050747,348.820068359375,13440617
646,2017-08-16,348.58726443244717,349.4742592210382,343.7531561568668,347.2789611816406,13576650
647,2017-08-17,347.9220103658174,354.2750909153216,346.18129678838204,347.5007019042969,15828719
648,2017-08-18,346.8133068247393,349.87342580522136,344.40733952996067,349.3412170410156,7935890
649,2017-08-21,349.6959759686614,351.28147053053624,345.98170590559755,346.9019470214844,7573558
650,2017-08-22,348.587260397503,350.33904621983817,345.0503831513636,345.9373779296875,9533641
651,2017-08-23,347.0018173065143,351.8137225068668,344.40735497401096,350.81585693359375,8320052
652,2017-08-24,352.5787493382706,353.26614740072233,346.9241682914406,347.71136474609375,12654347
653,2017-08-28,350.1505781038544,350.7936278493521,346.1923628272655,347.37872314453125,12316426
654,2017-08-29,346.3365353502256,347.5894181485818,339.2738822541896,339.7506408691406,15164812
655,2017-08-30,343.16555734632084,347.87769352445696,341.7685574532909,346.8354797363281,10334911
656,2017-08-31,349.2525258786555,354.2307813344224,349.0307845589066,353.5766296386719,25104625
657,2017-09-01,354.76293577284974,358.4772062371772,354.57447046669154,357.0358581542969,15431918
658,2017-09-04,358.2332893665264,362.8123805042196,353.8759395322366,357.75653076171875,21560532
